HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N2.HOG0013933	OG0011857	n0					g2519.t3	
N2.HOG0013934	OG0011858	n0					g2518.t1	
N2.HOG0013935	OG0011859	n0					g2514.t1	
N2.HOG0013936	OG0011860	n0					g2513.t2	
N2.HOG0013937	OG0011861	n0					g2512.t1	
N2.HOG0013938	OG0011862	n0					g2510.t1	
N2.HOG0013939	OG0011863	n0					g2509.t1	
N2.HOG0013940	OG0011864	n0					g2508.t1	
N2.HOG0013941	OG0011865	n0					g2505.t1	
N2.HOG0013942	OG0011866	n0					g2502.t3	
N2.HOG0013943	OG0011867	n0					g2499.t1	
N2.HOG0013944	OG0011868	n0					g2494.t1	
N2.HOG0013945	OG0011869	n0					g2492.t1	
N2.HOG0013946	OG0011870	n0					g2490.t1	
N2.HOG0013947	OG0011871	n0					g2489.t1	
N2.HOG0013948	OG0011872	n0					g2487.t1	
N2.HOG0013949	OG0011873	n0					g2484.t1	
N2.HOG0013950	OG0011874	n0					g2481.t1	
N2.HOG0013951	OG0011875	n0					g2477.t1	
N2.HOG0013952	OG0011876	n0					g2476.t1	
N2.HOG0013953	OG0011877	n0					g2475.t1	
N2.HOG0013954	OG0011878	n0					g2472.t1	
N2.HOG0013955	OG0011879	n0					g2471.t1	
N2.HOG0013956	OG0011880	n0					g2469.t1	
N2.HOG0013957	OG0011881	n0					g2468.t1	
N2.HOG0013958	OG0011882	n0					g2643.t3	
N2.HOG0013959	OG0011883	n0					g2637.t1	
N2.HOG0013960	OG0011884	n0					g2636.t1	
N2.HOG0013961	OG0011885	n0					g2635.t1	
N2.HOG0013962	OG0011886	n0					g2633.t1	
N2.HOG0013963	OG0011887	n0					g2630.t1	
N2.HOG0013964	OG0011888	n0					g2622.t1	
N2.HOG0013965	OG0011889	n0					g2621.t2	
N2.HOG0013966	OG0011890	n0					g2617.t1	
N2.HOG0013967	OG0011891	n0					g2615.t1	
N2.HOG0013968	OG0011892	n0					g2616.t1	
N2.HOG0013969	OG0011893	n0					g2613.t1	
N2.HOG0013970	OG0011894	n0					g2612.t1	
N2.HOG0013971	OG0011895	n0					g2611.t1	
N2.HOG0013972	OG0011896	n0					g2608.t4	
N2.HOG0013973	OG0011897	n0					g2605.t1	
N2.HOG0013974	OG0011898	n0					g2599.t1	
N2.HOG0013975	OG0011899	n0					g2596.t1	
N2.HOG0013976	OG0011900	n0					g2594.t1	
N2.HOG0013977	OG0011901	n0					g2593.t1	
N2.HOG0013978	OG0011902	n0					g2592.t1	
N2.HOG0013979	OG0011903	n0					g2591.t1	
N2.HOG0013980	OG0011904	n0					g2590.t2	
N2.HOG0013981	OG0011905	n0					g2589.t2	
N2.HOG0013982	OG0011906	n0					g2588.t1	
N2.HOG0013983	OG0011907	n0					g2644.t1	
N2.HOG0013984	OG0011908	n0					g2646.t1	
N2.HOG0013985	OG0011909	n0					g2647.t2	
N2.HOG0013986	OG0011910	n0					g2650.t1	
N2.HOG0013987	OG0011911	n0					g2651.t1	
N2.HOG0013988	OG0011912	n0					g2654.t1	
N2.HOG0013989	OG0011913	n0					g2656.t1	
N2.HOG0013990	OG0011914	n0					g2661.t1	
N2.HOG0013991	OG0011915	n0					g2662.t1	
N2.HOG0013992	OG0011916	n0					g2664.t1	
N2.HOG0013993	OG0011917	n0					g2665.t1	
N2.HOG0013994	OG0011918	n0					g2672.t1	
N2.HOG0013995	OG0011919	n0					g2673.t1	
N2.HOG0013996	OG0011920	n0					g2674.t1	
N2.HOG0013997	OG0011921	n0					g2677.t2	
N2.HOG0013998	OG0011922	n0					g2678.t1	
N2.HOG0013999	OG0011923	n0					g2679.t1	
N2.HOG0014000	OG0011924	n0					g2687.t1	
N2.HOG0014001	OG0011925	n0					g2688.t1	
N2.HOG0014002	OG0011926	n0					g2692.t1	
N2.HOG0014003	OG0011927	n0					g2693.t1	
N2.HOG0014004	OG0011928	n0					g2694.t3	
N2.HOG0014005	OG0011929	n0					g2695.t1	
N2.HOG0014006	OG0011930	n0					g2696.t1	
N2.HOG0014007	OG0011931	n0					g2699.t2	
N2.HOG0014008	OG0011932	n0					g2700.t1	
N2.HOG0014009	OG0011933	n0					g2701.t1	
N2.HOG0014010	OG0011934	n0					g2703.t2	
N2.HOG0014011	OG0011935	n0					g2716.t1	
N2.HOG0014012	OG0011936	n0					g2717.t1	
N2.HOG0014013	OG0011937	n0					g2718.t2	
N2.HOG0014014	OG0011938	n0					g2719.t1	
N2.HOG0014015	OG0011939	n0					g2720.t1	
N2.HOG0014016	OG0011940	n0					g2721.t1	
N2.HOG0014017	OG0011941	n0					g2722.t1	
N2.HOG0014018	OG0011942	n0					g2725.t1	
N2.HOG0014019	OG0011943	n0					g2726.t1	
N2.HOG0014020	OG0011944	n0					g2727.t1	
N2.HOG0014021	OG0011945	n0					g2728.t1	
N2.HOG0014022	OG0011946	n0					g2730.t1	
N2.HOG0014023	OG0011947	n0					g2734.t1	
N2.HOG0014024	OG0011948	n0					g2735.t1	
N2.HOG0014025	OG0011949	n0					g2736.t1	
N2.HOG0014026	OG0011950	n0					g2741.t1	
N2.HOG0014027	OG0011951	n0					g2762.t1	
N2.HOG0014028	OG0011952	n0					g2767.t1	
N2.HOG0014029	OG0011953	n0					g2768.t1	
N2.HOG0014030	OG0011954	n0					g2769.t1	
N2.HOG0014031	OG0011955	n0					g2770.t1	
N2.HOG0014032	OG0011956	n0					g2775.t1	
N2.HOG0014033	OG0011957	n0					g2776.t1	
N2.HOG0014034	OG0011958	n0					g2785.t1	
N2.HOG0014035	OG0011959	n0					g2787.t1	
N2.HOG0014036	OG0011960	n0					g2788.t1	
N2.HOG0014037	OG0011961	n0					g2791.t1	
N2.HOG0014038	OG0011962	n0					g2795.t1	
N2.HOG0014039	OG0011963	n0					g2796.t1	
N2.HOG0014040	OG0011964	n0					g2798.t1	
N2.HOG0014041	OG0011965	n0					g2799.t1	
N2.HOG0014042	OG0011966	n0					g2801.t1	
N2.HOG0014043	OG0011967	n0					g2802.t1	
N2.HOG0014044	OG0011968	n0					g2816.t1	
N2.HOG0014045	OG0011969	n0					g2817.t1	
N2.HOG0014046	OG0011970	n0					g2821.t2	
N2.HOG0014047	OG0011971	n0					g2823.t1	
N2.HOG0014048	OG0011972	n0					g2824.t1	
N2.HOG0014049	OG0011973	n0					g2825.t1	
N2.HOG0014050	OG0011974	n0					g2826.t1	
N2.HOG0014051	OG0011975	n0					g2827.t1	
N2.HOG0014052	OG0011976	n0					g2828.t1	
N2.HOG0014053	OG0011977	n0					g2829.t1	
N2.HOG0014054	OG0011978	n0					g2830.t1	
N2.HOG0014055	OG0011979	n0					g2831.t1	
N2.HOG0014056	OG0011980	n0					g2836.t1	
N2.HOG0014057	OG0011981	n0					g2837.t1	
N2.HOG0014058	OG0011982	n0					g2839.t1	
N2.HOG0014059	OG0011983	n0					g2840.t1	
N2.HOG0014060	OG0011984	n0					g2844.t2	
N2.HOG0014061	OG0011985	n0					g2845.t2	
N2.HOG0014062	OG0011986	n0					g2847.t1	
N2.HOG0014063	OG0011987	n0					g2849.t1	
N2.HOG0014064	OG0011988	n0					g2850.t1	
N2.HOG0014065	OG0011989	n0					g2851.t1	
N2.HOG0014066	OG0011990	n0					g2853.t1	
N2.HOG0014067	OG0011991	n0					g2855.t1	
N2.HOG0014068	OG0011992	n0					g2860.t1	
N2.HOG0014069	OG0011993	n0					g2861.t1	
N2.HOG0014070	OG0011994	n0					g2863.t1	
N2.HOG0014071	OG0011995	n0					g2865.t1	
N2.HOG0014072	OG0011996	n0					g2868.t1	
N2.HOG0014073	OG0011997	n0					g2870.t3	
N2.HOG0014074	OG0011998	n0					g2871.t1	
N2.HOG0014075	OG0011999	n0					g2872.t1	
N2.HOG0014076	OG0012000	n0					g2875.t1	
N2.HOG0014077	OG0012001	n0					g2877.t1	
N2.HOG0014078	OG0012002	n0					g2878.t2	
N2.HOG0014079	OG0012003	n0					g2885.t3	
N2.HOG0014080	OG0012004	n0					g2886.t1	
N2.HOG0014081	OG0012005	n0					g2887.t1	
N2.HOG0014082	OG0012006	n0					g2889.t1	
N2.HOG0014083	OG0012007	n0					g2892.t1	
N2.HOG0014084	OG0012008	n0					g2893.t1	
N2.HOG0014085	OG0012009	n0					g2894.t1	
N2.HOG0014086	OG0012010	n0					g2895.t1	
N2.HOG0014087	OG0012011	n0					g2897.t1	
N2.HOG0014088	OG0012012	n0					g2898.t1	
N2.HOG0014089	OG0012013	n0					g2899.t1	
N2.HOG0014090	OG0012014	n0					g2901.t1	
N2.HOG0014091	OG0012015	n0					g2902.t2	
N2.HOG0014092	OG0012016	n0					g2903.t1	
N2.HOG0014093	OG0012017	n0					g2906.t1	
N2.HOG0014094	OG0012018	n0					g2908.t1	
N2.HOG0014095	OG0012019	n0					g2913.t2	
N2.HOG0014096	OG0012020	n0					g2918.t1	
N2.HOG0014097	OG0012021	n0					g2919.t1	
N2.HOG0014098	OG0012022	n0					g2917.t4	
N2.HOG0014099	OG0012023	n0					g2920.t3	
N2.HOG0014100	OG0012024	n0					g2921.t1	
N2.HOG0014101	OG0012025	n0					g2931.t1	
N2.HOG0014102	OG0012026	n0					g2935.t1	
N2.HOG0014103	OG0012027	n0					g2937.t1	
N2.HOG0014104	OG0012028	n0					g2944.t1	
N2.HOG0014105	OG0012029	n0					g2945.t1	
N2.HOG0014106	OG0012030	n0					g2949.t1	
N2.HOG0014107	OG0012031	n0					g2951.t1	
N2.HOG0014108	OG0012032	n0					g2953.t1	
N2.HOG0014109	OG0012033	n0					g2954.t1	
N2.HOG0014110	OG0012034	n0					g2957.t1	
N2.HOG0014111	OG0012035	n0					g2964.t1	
N2.HOG0014112	OG0012036	n0					g2973.t1	
N2.HOG0014113	OG0012037	n0					g2974.t1	
N2.HOG0014114	OG0012038	n0					g2977.t1	
N2.HOG0014115	OG0012039	n0					g2978.t1	
N2.HOG0014116	OG0012040	n0					g2980.t1	
N2.HOG0014117	OG0012041	n0					g2986.t1	
N2.HOG0014118	OG0012042	n0					g2989.t1	
N2.HOG0014119	OG0012043	n0					g2990.t2	
N2.HOG0014120	OG0012044	n0					g2991.t1	
N2.HOG0014121	OG0012045	n0					g2992.t1	
N2.HOG0014122	OG0012046	n0					g2993.t1	
N2.HOG0014123	OG0012047	n0					g2994.t1	
N2.HOG0014124	OG0012048	n0					g2996.t3	
N2.HOG0014125	OG0012049	n0					g2997.t1	
N2.HOG0014126	OG0012050	n0					g2998.t1	
N2.HOG0014127	OG0012051	n0					g3000.t1	
N2.HOG0014128	OG0012052	n0					g3003.t1	
N2.HOG0014129	OG0012053	n0					g3006.t1	
N2.HOG0014130	OG0012054	n0					g3008.t1	
N2.HOG0014131	OG0012055	n0					g3014.t1	
N2.HOG0014132	OG0012056	n0					g3015.t1	
N2.HOG0014133	OG0012057	n0					g3022.t1	
N2.HOG0014134	OG0012058	n0					g3023.t1	
N2.HOG0014135	OG0012059	n0					g3025.t1	
N2.HOG0014136	OG0012060	n0					g3028.t2	
N2.HOG0014137	OG0012061	n0					g3030.t3	
N2.HOG0014138	OG0012062	n0					g3031.t1	
N2.HOG0014139	OG0012063	n0					g3032.t1	
N2.HOG0014140	OG0012064	n0					g3033.t1	
N2.HOG0014141	OG0012065	n0					g3034.t1	
N2.HOG0014142	OG0012066	n0					g3035.t1	
N2.HOG0014143	OG0012067	n0					g3036.t1	
N2.HOG0014144	OG0012068	n0					g3038.t2	
N2.HOG0014145	OG0012069	n0					g3041.t1	
N2.HOG0014146	OG0012070	n0					g3040.t1	
N2.HOG0014147	OG0012071	n0					g3042.t1	
N2.HOG0014148	OG0012072	n0					g3044.t1	
N2.HOG0014149	OG0012073	n0					g3046.t1	
N2.HOG0014150	OG0012074	n0					g3047.t1	
N2.HOG0014151	OG0012075	n0					g3051.t1	
N2.HOG0014152	OG0012076	n0					g3052.t6	
N2.HOG0014153	OG0012077	n0					g3053.t1	
N2.HOG0014154	OG0012078	n0					g3055.t1	
N2.HOG0014155	OG0012079	n0					g3056.t2	
N2.HOG0014156	OG0012080	n0					g3058.t1	
N2.HOG0014157	OG0012081	n0					g3060.t1	
N2.HOG0014158	OG0012082	n0					g3062.t1	
N2.HOG0014159	OG0012083	n0					g3065.t1	
N2.HOG0014160	OG0012084	n0					g3066.t2	
N2.HOG0014161	OG0012085	n0					g3070.t1	
N2.HOG0014162	OG0012086	n0					g3068.t1	
N2.HOG0014163	OG0012087	n0					g3071.t1	
N2.HOG0014164	OG0012088	n0					g3074.t1	
N2.HOG0014165	OG0012089	n0					g3076.t1	
N2.HOG0014166	OG0012090	n0					g3077.t1	
N2.HOG0014167	OG0012091	n0					g3078.t1	
N2.HOG0014168	OG0012092	n0					g3080.t1	
N2.HOG0014169	OG0012093	n0					g3082.t1	
N2.HOG0014170	OG0012094	n0					g3083.t2	
N2.HOG0014171	OG0012095	n0					g3084.t1	
N2.HOG0014172	OG0012096	n0					g3085.t1	
N2.HOG0014173	OG0012097	n0					g3087.t2	
N2.HOG0014174	OG0012098	n0					g3088.t1	
N2.HOG0014175	OG0012099	n0					g3091.t1	
N2.HOG0014176	OG0012100	n0					g3094.t1	
N2.HOG0014177	OG0012101	n0					g3096.t1	
N2.HOG0014178	OG0012102	n0					g3097.t1	
N2.HOG0014179	OG0012103	n0					g3098.t1	
N2.HOG0014180	OG0012104	n0					g3100.t1	
N2.HOG0014181	OG0012105	n0					g3107.t1	
N2.HOG0014182	OG0012106	n0					g3108.t1	
N2.HOG0014183	OG0012107	n0					g3112.t1	
N2.HOG0014184	OG0012108	n0					g3115.t1	
N2.HOG0014185	OG0012109	n0					g3117.t1	
N2.HOG0014186	OG0012110	n0					g3121.t2	
N2.HOG0014187	OG0012111	n0					g3122.t1	
N2.HOG0014188	OG0012112	n0					g3123.t1	
N2.HOG0014189	OG0012113	n0					g3124.t1	
N2.HOG0014190	OG0012114	n0					g3125.t1	
N2.HOG0014191	OG0012115	n0					g3129.t1	
N2.HOG0014192	OG0012116	n0					g3130.t1	
N2.HOG0014193	OG0012117	n0					g3131.t1	
N2.HOG0014194	OG0012118	n0					g3134.t1	
N2.HOG0014195	OG0012119	n0					g3136.t1	
N2.HOG0014196	OG0012120	n0					g3143.t1	
N2.HOG0014197	OG0012121	n0					g3144.t4	
N2.HOG0014198	OG0012122	n0					g3145.t1	
N2.HOG0014199	OG0012123	n0					g3150.t1	
N2.HOG0014200	OG0012124	n0					g3153.t1	
N2.HOG0014201	OG0012125	n0					g3155.t1	
N2.HOG0014202	OG0012126	n0					g3158.t1	
N2.HOG0014203	OG0012127	n0					g3162.t1	
N2.HOG0014204	OG0012128	n0					g3163.t1	
N2.HOG0014205	OG0012129	n0					g3165.t1	
N2.HOG0014206	OG0012130	n0					g3166.t2	
N2.HOG0014207	OG0012131	n0					g3168.t1	
N2.HOG0014208	OG0012132	n0					g3169.t1	
N2.HOG0014209	OG0012133	n0					g3170.t1	
N2.HOG0014210	OG0012134	n0					g3171.t2	
N2.HOG0014211	OG0012135	n0					g3172.t1	
N2.HOG0014212	OG0012136	n0					g3173.t1	
N2.HOG0014213	OG0012137	n0					g3175.t1	
N2.HOG0014214	OG0012138	n0					g3178.t1	
N2.HOG0014215	OG0012139	n0					g3180.t1	
N2.HOG0014216	OG0012140	n0					g3181.t2	
N2.HOG0014217	OG0012141	n0					g3183.t1	
N2.HOG0014218	OG0012142	n0					g3185.t1	
N2.HOG0014219	OG0012143	n0					g3186.t1	
N2.HOG0014220	OG0012144	n0					g3189.t1	
N2.HOG0014221	OG0012145	n0					g3195.t1	
N2.HOG0014222	OG0012146	n0					g3197.t1	
N2.HOG0014223	OG0012147	n0					g3199.t1	
N2.HOG0014224	OG0012148	n0					g3201.t1	
N2.HOG0014225	OG0012149	n0					g3202.t1	
N2.HOG0014226	OG0012150	n0					g3205.t1	
N2.HOG0014227	OG0012151	n0					g3206.t1	
N2.HOG0014228	OG0012152	n0					g3209.t3	
N2.HOG0014229	OG0012153	n0					g3210.t1	
N2.HOG0014230	OG0012154	n0					g3212.t1	
N2.HOG0014231	OG0012155	n0					g3213.t1	
N2.HOG0014232	OG0012156	n0					g3214.t1	
N2.HOG0014233	OG0012157	n0					g3217.t2	
N2.HOG0014234	OG0012158	n0					g3220.t1	
N2.HOG0014235	OG0012159	n0					g3221.t1	
N2.HOG0014236	OG0012160	n0					g3222.t1	
N2.HOG0014237	OG0012161	n0					g3225.t3	
N2.HOG0014238	OG0012162	n0					g3226.t5	
N2.HOG0014239	OG0012163	n0					g3227.t1	
N2.HOG0014240	OG0012164	n0					g3229.t1	
N2.HOG0014241	OG0012165	n0					g3231.t1	
N2.HOG0014242	OG0012166	n0					g3233.t1	
N2.HOG0014243	OG0012167	n0					g3235.t1	
N2.HOG0014244	OG0012168	n0					g3240.t1	
N2.HOG0014245	OG0012169	n0					g3241.t1	
N2.HOG0014246	OG0012170	n0					g3246.t1	
N2.HOG0014247	OG0012171	n0					g3245.t2	
N2.HOG0014248	OG0012172	n0					g3247.t1	
N2.HOG0014249	OG0012173	n0					g3248.t1	
N2.HOG0014250	OG0012174	n0					g3249.t1	
N2.HOG0014251	OG0012175	n0					g3250.t1	
N2.HOG0014252	OG0012176	n0					g3252.t1	
N2.HOG0014253	OG0012177	n0					g3251.t1	
N2.HOG0014254	OG0012178	n0					g3255.t1	
N2.HOG0014255	OG0012179	n0					g3254.t2	
N2.HOG0014256	OG0012180	n0					g3257.t1	
N2.HOG0014257	OG0012181	n0					g3258.t1	
N2.HOG0014258	OG0012182	n0					g3259.t1	
N2.HOG0014259	OG0012183	n0					g3284.t1	
N2.HOG0014260	OG0012184	n0					g3283.t1	
N2.HOG0014261	OG0012185	n0					g3282.t1	
N2.HOG0014262	OG0012186	n0					g3280.t1	
N2.HOG0014263	OG0012187	n0					g3279.t1	
N2.HOG0014264	OG0012188	n0					g3276.t1	
N2.HOG0014265	OG0012189	n0					g3274.t1	
N2.HOG0014266	OG0012190	n0					g3273.t1	
N2.HOG0014267	OG0012191	n0					g3269.t1	
N2.HOG0014268	OG0012192	n0					g3268.t1	
N2.HOG0014269	OG0012193	n0					g3267.t1	
N2.HOG0014270	OG0012194	n0					g3266.t1	
N2.HOG0014271	OG0012195	n0					g3264.t1	
N2.HOG0014272	OG0012196	n0					g3262.t1	
N2.HOG0014273	OG0012197	n0					g3285.t1	
N2.HOG0014274	OG0012198	n0					g3286.t1	
N2.HOG0014275	OG0012199	n0					g3290.t1	
N2.HOG0014276	OG0012200	n0					g3292.t1	
N2.HOG0014277	OG0012201	n0					g3295.t1	
N2.HOG0014278	OG0012202	n0					g3297.t1	
N2.HOG0014279	OG0012203	n0					g3299.t1	
N2.HOG0014280	OG0012204	n0					g3301.t1	
N2.HOG0014281	OG0012205	n0					g3303.t1	
N2.HOG0014282	OG0012206	n0					g3305.t1	
N2.HOG0014283	OG0012207	n0					g3307.t1	
N2.HOG0014284	OG0012208	n0					g3308.t1	
N2.HOG0014285	OG0012209	n0					g3309.t1	
N2.HOG0014286	OG0012210	n0					g3313.t1	
N2.HOG0014287	OG0012211	n0					g3314.t2	
N2.HOG0014288	OG0012212	n0					g3315.t1	
N2.HOG0014289	OG0012213	n0					g3317.t2	
N2.HOG0014290	OG0012214	n0					g3318.t3	
N2.HOG0014291	OG0012215	n0					g3319.t2	
N2.HOG0014292	OG0012216	n0					g3322.t1	
N2.HOG0014293	OG0012217	n0					g3323.t1	
N2.HOG0014294	OG0012218	n0					g3327.t1	
N2.HOG0014295	OG0012219	n0					g3329.t1	
N2.HOG0014296	OG0012220	n0					g3330.t1	
N2.HOG0014297	OG0012221	n0					g3333.t1	
N2.HOG0014298	OG0012222	n0					g3335.t1	
N2.HOG0014299	OG0012223	n0					g3336.t1	
N2.HOG0014300	OG0012224	n0					g3339.t1	
N2.HOG0014301	OG0012225	n0					g3340.t1	
N2.HOG0014302	OG0012226	n0					g3341.t1	
N2.HOG0014303	OG0012227	n0					g3342.t2	
N2.HOG0014304	OG0012228	n0					g3346.t1	
N2.HOG0014305	OG0012229	n0					g3347.t2	
N2.HOG0014306	OG0012230	n0					g3348.t1	
N2.HOG0014307	OG0012231	n0					g3357.t1	
N2.HOG0014308	OG0012232	n0					g3359.t1	
N2.HOG0014309	OG0012233	n0					g3360.t1	
N2.HOG0014310	OG0012234	n0					g3364.t1	
N2.HOG0014311	OG0012235	n0					g3365.t3	
N2.HOG0014312	OG0012236	n0					g3367.t1	
N2.HOG0014313	OG0012237	n0					g3369.t1	
N2.HOG0014314	OG0012238	n0					g3396.t1	
N2.HOG0014315	OG0012239	n0					g3395.t1	
N2.HOG0014316	OG0012240	n0					g3394.t1	
N2.HOG0014317	OG0012241	n0					g3393.t1	
N2.HOG0014318	OG0012242	n0					g3390.t1	
N2.HOG0014319	OG0012243	n0					g3389.t1	
N2.HOG0014320	OG0012244	n0					g3387.t11	
N2.HOG0014321	OG0012245	n0					g3384.t1	
N2.HOG0014322	OG0012246	n0					g3381.t1	
N2.HOG0014323	OG0012247	n0					g3380.t1	
N2.HOG0014324	OG0012248	n0					g3378.t1	
N2.HOG0014325	OG0012249	n0					g3377.t1	
N2.HOG0014326	OG0012250	n0					g3375.t1	
N2.HOG0014327	OG0012251	n0					g3374.t1	
N2.HOG0014328	OG0012252	n0					g3372.t1	
N2.HOG0014329	OG0012253	n0					g3400.t1	
N2.HOG0014330	OG0012254	n0					g3401.t1	
N2.HOG0014331	OG0012255	n0					g3402.t2	
N2.HOG0014332	OG0012256	n0					g3403.t1	
N2.HOG0014333	OG0012257	n0					g3404.t1	
N2.HOG0014334	OG0012258	n0					g3405.t1	
N2.HOG0014335	OG0012259	n0					g3416.t1	
N2.HOG0014336	OG0012260	n0					g3418.t1	
N2.HOG0014337	OG0012261	n0					g3419.t1	
N2.HOG0014338	OG0012262	n0					g3422.t1	
N2.HOG0014339	OG0012263	n0					g3423.t1	
N2.HOG0014340	OG0012264	n0					g3427.t1	
N2.HOG0014341	OG0012265	n0					g3428.t1	
N2.HOG0014342	OG0012266	n0					g3429.t1	
N2.HOG0014343	OG0012267	n0					g3431.t1	
N2.HOG0014344	OG0012268	n0					g3432.t1	
N2.HOG0014345	OG0012269	n0					g3435.t1	
N2.HOG0014346	OG0012270	n0					g3437.t1	
N2.HOG0014347	OG0012271	n0					g3440.t1	
N2.HOG0014348	OG0012272	n0					g3442.t1	
N2.HOG0014349	OG0012273	n0					g3445.t1	
N2.HOG0014350	OG0012274	n0					g3446.t1	
N2.HOG0014351	OG0012275	n0					g3447.t1	
N2.HOG0014352	OG0012276	n0					g3448.t1	
N2.HOG0014353	OG0012277	n0					g3449.t1	
N2.HOG0014354	OG0012278	n0					g3450.t2	
N2.HOG0014355	OG0012279	n0					g3451.t1	
N2.HOG0014356	OG0012280	n0					g3457.t1	
N2.HOG0014357	OG0012281	n0					g3513.t1	
N2.HOG0014358	OG0012282	n0					g3512.t1	
N2.HOG0014359	OG0012283	n0					g3509.t1	
N2.HOG0014360	OG0012284	n0					g3508.t1	
N2.HOG0014361	OG0012285	n0					g3507.t1	
N2.HOG0014362	OG0012286	n0					g3506.t1	
N2.HOG0014363	OG0012287	n0					g3505.t1	
N2.HOG0014364	OG0012288	n0					g3485.t1	
N2.HOG0014365	OG0012289	n0					g3490.t2	
N2.HOG0014366	OG0012290	n0					g3491.t1	
N2.HOG0014367	OG0012291	n0					g3493.t1	
N2.HOG0014368	OG0012292	n0					g3495.t1	
N2.HOG0014369	OG0012293	n0					g3496.t1	
N2.HOG0014370	OG0012294	n0					g3498.t1	
N2.HOG0014371	OG0012295	n0					g3499.t1	
N2.HOG0014372	OG0012296	n0					g3483.t1	
N2.HOG0014373	OG0012297	n0					g3481.t1	
N2.HOG0014374	OG0012298	n0					g3479.t1	
N2.HOG0014375	OG0012299	n0					g3478.t1	
N2.HOG0014376	OG0012300	n0					g3476.t1	
N2.HOG0014377	OG0012301	n0					g3472.t1	
N2.HOG0014378	OG0012302	n0					g3474.t1	
N2.HOG0014379	OG0012303	n0					g3469.t1	
N2.HOG0014380	OG0012304	n0					g3468.t1	
N2.HOG0014381	OG0012305	n0					g3466.t1	
N2.HOG0014382	OG0012306	n0					g15078.t2	
N2.HOG0014383	OG0012307	n0					g15077.t1	
N2.HOG0014384	OG0012308	n0					g15075.t1	
N2.HOG0014385	OG0012309	n0					g15074.t1	
N2.HOG0014386	OG0012310	n0					g15073.t1	
N2.HOG0014387	OG0012311	n0					g15071.t1	
N2.HOG0014388	OG0012312	n0					g15069.t1	
N2.HOG0014389	OG0012313	n0					g15067.t1	
N2.HOG0014390	OG0012314	n0					g15065.t1	
N2.HOG0014391	OG0012315	n0					g15064.t1	
N2.HOG0014392	OG0012316	n0					g15059.t1	
N2.HOG0014393	OG0012317	n0					g15051.t2	
N2.HOG0014394	OG0012318	n0					g15050.t1	
N2.HOG0014395	OG0012319	n0					g15049.t1	
N2.HOG0014396	OG0012320	n0					g15043.t1	
N2.HOG0014397	OG0012321	n0					g15038.t1	
N2.HOG0014398	OG0012322	n0					g15032.t1	
N2.HOG0014399	OG0012323	n0					g15033.t1	
N2.HOG0014400	OG0012324	n0					g15034.t2	
N2.HOG0014401	OG0012325	n0					g15031.t1	
N2.HOG0014402	OG0012326	n0					g15028.t1	
N2.HOG0014403	OG0012327	n0					g15026.t1	
N2.HOG0014404	OG0012328	n0					g15025.t1	
N2.HOG0014405	OG0012329	n0					g15023.t1	
N2.HOG0014406	OG0012330	n0					g15022.t1	
N2.HOG0014407	OG0012331	n0					g15021.t1	
N2.HOG0014408	OG0012332	n0					g15020.t2	
N2.HOG0014409	OG0012333	n0					g15017.t1	
N2.HOG0014410	OG0012334	n0					g15016.t1	
N2.HOG0014411	OG0012335	n0					g15013.t1	
N2.HOG0014412	OG0012336	n0					g15012.t2	
N2.HOG0014413	OG0012337	n0					g15010.t1	
N2.HOG0014414	OG0012338	n0					g15005.t1	
N2.HOG0014415	OG0012339	n0					g14996.t1	
N2.HOG0014416	OG0012340	n0					g14994.t1	
N2.HOG0014417	OG0012341	n0					g14991.t1	
N2.HOG0014418	OG0012342	n0					g14990.t1	
N2.HOG0014419	OG0012343	n0					g14988.t1	
N2.HOG0014420	OG0012344	n0					g14986.t1	
N2.HOG0014421	OG0012345	n0					g14985.t1	
N2.HOG0014422	OG0012346	n0					g14978.t1	
N2.HOG0014423	OG0012347	n0					g14977.t1	
N2.HOG0014424	OG0012348	n0					g14975.t1	
N2.HOG0014425	OG0012349	n0					g14974.t1	
N2.HOG0014426	OG0012350	n0					g14965.t1	
N2.HOG0014427	OG0012351	n0					g14964.t2	
N2.HOG0014428	OG0012352	n0					g14956.t1	
N2.HOG0014429	OG0012353	n0					g14954.t1	
N2.HOG0014430	OG0012355	n0					g14952.t1	
N2.HOG0014431	OG0012356	n0					g14950.t1	
N2.HOG0014432	OG0012357	n0					g14949.t1	
N2.HOG0014433	OG0012358	n0					g14947.t1	
N2.HOG0014434	OG0012359	n0					g14946.t2	
N2.HOG0014435	OG0012360	n0					g14944.t2	
N2.HOG0014436	OG0012361	n0					g14942.t1	
N2.HOG0014437	OG0012362	n0					g14929.t1	
N2.HOG0014438	OG0012363	n0					g14928.t1	
N2.HOG0014439	OG0012364	n0					g14926.t1	
N2.HOG0014440	OG0012365	n0					g14925.t1	
N2.HOG0014441	OG0012366	n0					g14922.t1	
N2.HOG0014442	OG0012367	n0					g14921.t1	
N2.HOG0014443	OG0012368	n0					g14918.t1	
N2.HOG0014444	OG0012369	n0					g14916.t1	
N2.HOG0014445	OG0012370	n0					g14914.t1	
N2.HOG0014446	OG0012371	n0					g14913.t7	
N2.HOG0014447	OG0012372	n0					g14912.t1	
N2.HOG0014448	OG0012373	n0					g14909.t2	
