HOG	OG	Gene Tree Parent Clade	Af	Aq	Ga	GaY	Gw	GwY
N3.HOG0012699	OG0010455	n0			rna-XM_040165534.1			
N3.HOG0012700	OG0010456	n0			rna-XM_040165418.1			
N3.HOG0012701	OG0010457	n0			rna-XM_040165414.1			
N3.HOG0012702	OG0010458	n0			rna-XM_040165408.1			
N3.HOG0012703	OG0010459	n0			rna-XM_040165405.1			
N3.HOG0012704	OG0010460	n0			rna-XM_040165133.1			
N3.HOG0012705	OG0010461	n0			rna-XM_040165130.1			
N3.HOG0012706	OG0010462	n0			rna-XM_040165366.1			
N3.HOG0012707	OG0010463	n0			rna-XM_040165924.1			
N3.HOG0012708	OG0010464	n0			rna-XM_040165652.1			
N3.HOG0012709	OG0010465	n0			rna-XM_040165658.1			
N3.HOG0012710	OG0010466	n0			rna-XM_040165661.1			
N3.HOG0012711	OG0010467	n0			rna-XM_040165387.1			
N3.HOG0012712	OG0010468	n0			rna-XM_040166509.1			
N3.HOG0012713	OG0010469	n0			rna-XM_040166510.1			
N3.HOG0012714	OG0010470	n0			rna-XM_040166512.1			
N3.HOG0012715	OG0010471	n0			rna-XM_040166507.1			
N3.HOG0012716	OG0010472	n0			rna-XM_040166515.1			
N3.HOG0012717	OG0010473	n0			rna-XM_040164500.1			
N3.HOG0012718	OG0010474	n0			rna-XM_040164496.1			
N3.HOG0012719	OG0010475	n0			rna-XM_040164502.1			
N3.HOG0012720	OG0010476	n0			rna-XM_040166469.1			
N3.HOG0012721	OG0010477	n0			rna-XM_040166465.1			
N3.HOG0012722	OG0010478	n0			rna-XM_040164764.1			
N3.HOG0012723	OG0010479	n0			rna-XM_040164762.1			
N3.HOG0012724	OG0010480	n0			rna-XM_040165241.1			
N3.HOG0012725	OG0010481	n0			rna-XM_040165240.1			
N3.HOG0012726	OG0010482	n0			rna-XM_040166073.1			
N3.HOG0012727	OG0010483	n0			rna-XM_040165356.1			
N3.HOG0012728	OG0010484	n0			rna-XM_040166252.1			
N3.HOG0012729	OG0010485	n0			rna-XM_040166260.1			
N3.HOG0012730	OG0010486	n0			rna-XM_040166399.1			
N3.HOG0012731	OG0010487	n0			rna-XM_040165044.1			
N3.HOG0012732	OG0010488	n0			rna-XM_040164697.1			
N3.HOG0012733	OG0010489	n0			rna-XM_040164696.1			
N3.HOG0012734	OG0010490	n0			rna-XM_040164692.1			
N3.HOG0012735	OG0010491	n0			rna-XM_040165935.1			
N3.HOG0012736	OG0010492	n0			rna-XM_040165934.1			
N3.HOG0012737	OG0010493	n0			rna-XM_040166027.1			
N3.HOG0012738	OG0010494	n0			rna-XM_040164747.1			
N3.HOG0012739	OG0010495	n0			rna-XM_040164740.1			
N3.HOG0012740	OG0010496	n0			rna-XM_040165137.1			
N3.HOG0012741	OG0010497	n0			rna-XM_040165134.1			
N3.HOG0012742	OG0010498	n0			rna-XM_040164894.1			
N3.HOG0012743	OG0010499	n0			rna-XM_040165569.1			
N3.HOG0012744	OG0010500	n0			rna-XM_040166361.1			
N3.HOG0012745	OG0010501	n0			rna-XM_040164954.1			
N3.HOG0012746	OG0010502	n0			rna-XM_040164956.1			
N3.HOG0012747	OG0010503	n0			rna-XM_040164957.1			
N3.HOG0012748	OG0010504	n0			rna-XM_040165560.1			
N3.HOG0012749	OG0010505	n0			rna-XM_040165561.1			
N3.HOG0012750	OG0010506	n0			rna-XM_040166036.1			
N3.HOG0012751	OG0010507	n0			rna-XM_040164833.1			
N3.HOG0012752	OG0010508	n0			rna-XM_040164412.1			
N3.HOG0012753	OG0010509	n0			rna-XM_040164409.1			
N3.HOG0012754	OG0010510	n0			rna-XM_040165028.1			
N3.HOG0012755	OG0010511	n0			rna-XM_040165379.1			
N3.HOG0012756	OG0010512	n0			rna-XM_040164892.1			
N3.HOG0012757	OG0010513	n0			rna-XM_040165544.1			
N3.HOG0012758	OG0010514	n0			rna-XM_040165383.1			
N3.HOG0012759	OG0010515	n0			rna-XM_040166427.1			
N3.HOG0012760	OG0010516	n0			rna-XM_040165938.1			
N3.HOG0012761	OG0010517	n0			rna-XM_040164480.1			
N3.HOG0012762	OG0010518	n0			rna-XM_040164484.1			
N3.HOG0012763	OG0010519	n0			rna-XM_040164483.1			
N3.HOG0012764	OG0010520	n0			rna-XM_040164138.1			
N3.HOG0012765	OG0010521	n0			rna-XM_040165232.1			
N3.HOG0012766	OG0010522	n0			rna-XM_040165234.1			
N3.HOG0012767	OG0010523	n0			rna-XM_040164934.1			
N3.HOG0012768	OG0010524	n0			rna-XM_040164929.1			
N3.HOG0012769	OG0010525	n0			rna-XM_040165581.1			
N3.HOG0012770	OG0010526	n0			rna-XM_040164559.1			
N3.HOG0012771	OG0010527	n0			rna-XM_040165929.1			
N3.HOG0012772	OG0010528	n0			rna-XM_040166274.1			
N3.HOG0012773	OG0010529	n0			rna-XM_040166276.1			
N3.HOG0012774	OG0010530	n0			rna-XM_040165498.1			
N3.HOG0012775	OG0010531	n0			rna-XM_040165505.1			
N3.HOG0012776	OG0010532	n0			rna-XM_040165503.1			
N3.HOG0012777	OG0010533	n0			rna-XM_040166068.1			
N3.HOG0012778	OG0010534	n0			rna-XM_040165096.1			
N3.HOG0012779	OG0010535	n0			rna-XM_040164163.1			
N3.HOG0012780	OG0010536	n0			rna-XM_040164168.1			
N3.HOG0012781	OG0010537	n0			rna-XM_040164165.1			
N3.HOG0012782	OG0010538	n0			rna-XM_040164170.1			
N3.HOG0012783	OG0010539	n0			rna-XM_040164164.1			
N3.HOG0012784	OG0010540	n0			rna-XM_040166516.1			
N3.HOG0012785	OG0010541	n0			rna-XM_040166505.1			
N3.HOG0012786	OG0010542	n0			rna-XM_040166502.1			
N3.HOG0012787	OG0010543	n0			rna-XM_040166499.1			
N3.HOG0012788	OG0010544	n0			rna-XM_040165072.1			
N3.HOG0012789	OG0010545	n0			rna-XM_040165060.1			
N3.HOG0012790	OG0010546	n0			rna-XM_040165054.1			
N3.HOG0012791	OG0010547	n0			rna-XM_040165066.1			
N3.HOG0012792	OG0010548	n0			rna-XM_040165069.1			
N3.HOG0012793	OG0010549	n0			rna-XM_040165070.1			
N3.HOG0012794	OG0010550	n0			rna-XM_040164891.1			
N3.HOG0012795	OG0010551	n0			rna-XM_040164132.1			
N3.HOG0012796	OG0010552	n0			rna-XM_040164137.1			
N3.HOG0012797	OG0010553	n0			rna-XM_040166424.1			
N3.HOG0012798	OG0010554	n0			rna-XM_040164197.1			
N3.HOG0012799	OG0010555	n0			rna-XM_040164194.1			
N3.HOG0012800	OG0010556	n0			rna-XM_040164209.1			
N3.HOG0012801	OG0010557	n0			rna-XM_040164208.1			
N3.HOG0012802	OG0010558	n0			rna-XM_040164203.1			
N3.HOG0012803	OG0010559	n0			rna-XM_040164207.1			
N3.HOG0012804	OG0010560	n0			rna-XM_040164200.1			
N3.HOG0012805	OG0010561	n0			rna-XM_040166067.1			
N3.HOG0012806	OG0010562	n0			rna-XM_040166258.1			
N3.HOG0012807	OG0010563	n0			rna-XM_040166199.1			
N3.HOG0012808	OG0010564	n0			rna-XM_040165247.1			
N3.HOG0012809	OG0010565	n0			rna-XM_040165249.1			
N3.HOG0012810	OG0010566	n0			rna-XM_040165248.1			
N3.HOG0012811	OG0010567	n0			rna-XM_040165985.1			
N3.HOG0012812	OG0010568	n0			rna-XM_040164238.1			
N3.HOG0012813	OG0010569	n0			rna-XM_040164240.1			
N3.HOG0012814	OG0010570	n0			rna-XM_040164459.1			
N3.HOG0012815	OG0010571	n0			rna-XM_040164457.1			
N3.HOG0012816	OG0010572	n0			rna-XM_040166490.1			
N3.HOG0012817	OG0010573	n0			rna-XM_040164577.1			
N3.HOG0012818	OG0010574	n0			rna-XM_040164580.1			
N3.HOG0012819	OG0010575	n0			rna-XM_040165142.1			
N3.HOG0012820	OG0010576	n0			rna-XM_040165147.1			
N3.HOG0012821	OG0010577	n0			rna-XM_040164453.1			
N3.HOG0012822	OG0010578	n0			rna-XM_040164452.1			
N3.HOG0012823	OG0010579	n0			rna-XM_040164451.1			
N3.HOG0012824	OG0010580	n0			rna-XM_040164888.1			
N3.HOG0012825	OG0010581	n0			rna-XM_040164447.1			
N3.HOG0012826	OG0010582	n0			rna-XM_040164887.1			
N3.HOG0012827	OG0010583	n0			rna-XM_040166056.1			
N3.HOG0012828	OG0010584	n0			rna-XM_040164555.1			
N3.HOG0012829	OG0010585	n0			rna-XM_040164556.1			
N3.HOG0012830	OG0010586	n0			rna-XM_040164554.1			
N3.HOG0012831	OG0010587	n0			rna-XM_040164886.1			
N3.HOG0012832	OG0010588	n0			rna-XM_040166398.1			
N3.HOG0012833	OG0010589	n0			rna-XM_040164963.1			
N3.HOG0012834	OG0010590	n0			rna-XM_040164965.1			
N3.HOG0012835	OG0010591	n0			rna-XM_040164961.1			
N3.HOG0012836	OG0010592	n0			rna-XM_040165342.1			
N3.HOG0012837	OG0010593	n0			rna-XM_040165327.1			
N3.HOG0012838	OG0010594	n0			rna-XM_040165350.1			
N3.HOG0012839	OG0010595	n0			rna-XM_040164161.1			
N3.HOG0012840	OG0010596	n0			rna-XM_040165586.1			
N3.HOG0012841	OG0010597	n0			rna-XM_040165373.1			
N3.HOG0012842	OG0010598	n0			rna-XM_040165374.1			
N3.HOG0012843	OG0010599	n0			rna-XM_040164989.1			
N3.HOG0012844	OG0010600	n0			rna-XM_040166075.1			
N3.HOG0012845	OG0010601	n0			rna-XM_040164626.1			
N3.HOG0012846	OG0010602	n0			rna-XM_040164623.1			
N3.HOG0012847	OG0010603	n0			rna-XM_040164706.1			
N3.HOG0012848	OG0010604	n0			rna-XM_040164708.1			
N3.HOG0012849	OG0010605	n0			rna-XM_040165296.1			
N3.HOG0012850	OG0010606	n0			rna-XM_040164881.1			
N3.HOG0012851	OG0010607	n0			rna-XM_040170059.1			
N3.HOG0012852	OG0010608	n0			rna-XM_040165109.1			
N3.HOG0012853	OG0010609	n0			rna-XM_040164676.1			
N3.HOG0012854	OG0010610	n0			rna-XM_040164673.1			
N3.HOG0012855	OG0010611	n0			rna-XM_040165125.1			
N3.HOG0012856	OG0010612	n0			rna-XM_040165127.1			
N3.HOG0012857	OG0010613	n0			rna-XM_040165977.1			
N3.HOG0012858	OG0010614	n0			rna-XM_040165971.1			
N3.HOG0012859	OG0010615	n0			rna-XM_040165375.1			
N3.HOG0012860	OG0010617	n0			rna-XM_040166498.1			
N3.HOG0012861	OG0010618	n0			rna-XM_040166097.1			
N3.HOG0012862	OG0010620	n0			rna-XM_040169517.1			
N3.HOG0012863	OG0010621	n0			rna-XM_040166086.1			
N3.HOG0012864	OG0010622	n0			rna-XM_040166100.1			
N3.HOG0012865	OG0010623	n0			rna-XM_040164433.1			
N3.HOG0012866	OG0010624	n0			rna-XM_040164430.1			
N3.HOG0012867	OG0010625	n0			rna-XM_040164437.1			
N3.HOG0012868	OG0010626	n0			rna-XM_040164426.1			
N3.HOG0012869	OG0010627	n0			rna-XM_040164413.1			
N3.HOG0012870	OG0010628	n0			rna-XM_040164441.1			
N3.HOG0012871	OG0010629	n0			rna-XM_040166087.1			
N3.HOG0012872	OG0010630	n0			rna-XM_040164877.1			
N3.HOG0012873	OG0010631	n0			rna-XM_040166377.1			
N3.HOG0012874	OG0010632	n0			rna-XM_040166354.1			
N3.HOG0012875	OG0010633	n0			rna-XM_040166348.1			
N3.HOG0012876	OG0010634	n0			rna-XM_040164984.1			
N3.HOG0012877	OG0010635	n0			rna-XM_040164981.1			
N3.HOG0012878	OG0010636	n0			rna-XM_040164972.1			
N3.HOG0012879	OG0010637	n0			rna-XM_040164971.1			
N3.HOG0012880	OG0010638	n0			rna-XM_040164987.1			
N3.HOG0012881	OG0010639	n0			rna-XM_040164979.1			
N3.HOG0012882	OG0010640	n0			rna-XM_040165268.1			
N3.HOG0012883	OG0010641	n0			rna-XM_040165259.1			
N3.HOG0012884	OG0010642	n0			rna-XM_040165255.1			
N3.HOG0012885	OG0010643	n0			rna-XM_040181119.1			
N3.HOG0012886	OG0010644	n0			rna-XM_040179947.1			
N3.HOG0012887	OG0010645	n0			rna-XM_040183067.1			
N3.HOG0012888	OG0010648	n0			rna-XM_040181834.1			
N3.HOG0012889	OG0010649	n0			rna-XM_040182814.1			
N3.HOG0012890	OG0010650	n0			rna-XM_040182521.1			
N3.HOG0012891	OG0010652	n0			rna-XM_040180348.1			
N3.HOG0012892	OG0010653	n0			rna-XM_040182990.1			
N3.HOG0012893	OG0010654	n0			rna-XM_040182929.1			
N3.HOG0012894	OG0010655	n0			rna-XM_040182274.1			
N3.HOG0012895	OG0010656	n0			rna-XM_040182670.1			
N3.HOG0012896	OG0010657	n0			rna-XM_040181874.1			
N3.HOG0012897	OG0010658	n0			rna-XM_040182325.1			
N3.HOG0012898	OG0010659	n0			rna-XM_040182698.1			
N3.HOG0012899	OG0010660	n0			rna-XM_040181290.1			
N3.HOG0012900	OG0010661	n0			rna-XM_040180531.1			
N3.HOG0012901	OG0010662	n0			rna-XM_040179817.1			
N3.HOG0012902	OG0010663	n0			rna-XM_040183232.1			
N3.HOG0012903	OG0010664	n0			rna-XM_040181942.1			
N3.HOG0012904	OG0010665	n0			rna-XM_040181858.1			
N3.HOG0012905	OG0010666	n0			rna-XM_040181863.1			
N3.HOG0012906	OG0010667	n0			rna-XM_040179872.1			
N3.HOG0012907	OG0010668	n0			rna-XM_040182696.1			
N3.HOG0012908	OG0010669	n0			rna-XM_040183058.1			
N3.HOG0012909	OG0010670	n0			rna-XM_040182960.1			
N3.HOG0012910	OG0010671	n0			rna-XM_040182478.1			
N3.HOG0012911	OG0010672	n0			rna-XM_040182483.1			
N3.HOG0012912	OG0010673	n0			rna-XM_040180160.1			
N3.HOG0012913	OG0010674	n0			rna-XM_040182254.1			
N3.HOG0012914	OG0010675	n0			rna-XM_040182553.1			
N3.HOG0012915	OG0010676	n0			rna-XM_040183196.1			
N3.HOG0012916	OG0010678	n0			rna-XM_040183236.1			
N3.HOG0012917	OG0010679	n0			rna-XM_040182445.1			
N3.HOG0012918	OG0010680	n0			rna-XM_040181632.1			
N3.HOG0012919	OG0010681	n0			rna-XM_040182684.1			
N3.HOG0012920	OG0010682	n0			rna-XM_040182685.1			
N3.HOG0012921	OG0010683	n0			rna-XM_040182681.1			
N3.HOG0012922	OG0010684	n0			rna-XM_040182680.1			
N3.HOG0012923	OG0010685	n0			rna-XM_040182909.1			
N3.HOG0012924	OG0010686	n0			rna-XM_040182702.1			
N3.HOG0012925	OG0010687	n0			rna-XM_040183165.1			
N3.HOG0012926	OG0010688	n0			rna-XM_040182756.1			
N3.HOG0012927	OG0010689	n0			rna-XM_040182748.1			
N3.HOG0012928	OG0010690	n0			rna-XM_040182751.1			
N3.HOG0012929	OG0010691	n0			rna-XM_040182760.1			
N3.HOG0012930	OG0010692	n0			rna-XM_040182753.1			
N3.HOG0012931	OG0010693	n0			rna-XM_040182750.1			
N3.HOG0012932	OG0010694	n0			rna-XM_040182894.1			
N3.HOG0012933	OG0010695	n0			rna-XM_040182331.1			
N3.HOG0012934	OG0010696	n0			rna-XM_040182306.1			
N3.HOG0012935	OG0010697	n0			rna-XM_040181432.1			
N3.HOG0012936	OG0010698	n0			rna-XM_040180379.1			
N3.HOG0012937	OG0010699	n0			rna-XM_040181853.1			
N3.HOG0012938	OG0010700	n0			rna-XM_040182549.1			
N3.HOG0012939	OG0010701	n0			rna-XM_040182704.1			
N3.HOG0012940	OG0010702	n0			rna-XM_040182493.1			
N3.HOG0012941	OG0010703	n0			rna-XM_040183098.1			
N3.HOG0012942	OG0010704	n0			rna-XM_040183099.1			
N3.HOG0012943	OG0010705	n0			rna-XM_040183096.1			
N3.HOG0012944	OG0010706	n0			rna-XM_040181155.1			
N3.HOG0012945	OG0010707	n0			rna-XM_040181158.1			
N3.HOG0012946	OG0010708	n0			rna-XM_040182602.1			
N3.HOG0012947	OG0010709	n0			rna-XM_040181049.1			
N3.HOG0012948	OG0010710	n0			rna-XM_040181051.1			
N3.HOG0012949	OG0010711	n0			rna-XM_040182721.1			
N3.HOG0012950	OG0010712	n0			rna-XM_040182716.1			
N3.HOG0012951	OG0010713	n0			rna-XM_040182398.1			
N3.HOG0012952	OG0010714	n0			rna-XM_040182396.1			
N3.HOG0012953	OG0010715	n0			rna-XM_040181063.1			
N3.HOG0012954	OG0010716	n0			rna-XM_040179772.1			
N3.HOG0012955	OG0010717	n0			rna-XM_040179775.1			
N3.HOG0012956	OG0010718	n0			rna-XM_040179768.1			
N3.HOG0012957	OG0010719	n0			rna-XM_040182413.1			
N3.HOG0012958	OG0010720	n0			rna-XM_040182414.1			
N3.HOG0012959	OG0010721	n0			rna-XM_040180116.1			
N3.HOG0012960	OG0010722	n0			rna-XM_040180112.1			
N3.HOG0012961	OG0010723	n0			rna-XM_040180121.1			
N3.HOG0012962	OG0010724	n0			rna-XM_040180133.1			
N3.HOG0012963	OG0010725	n0			rna-XM_040180129.1			
N3.HOG0012964	OG0010726	n0			rna-XM_040180123.1			
N3.HOG0012965	OG0010727	n0			rna-XM_040182186.1			
N3.HOG0012966	OG0010728	n0			rna-XM_040182184.1, rna-XM_040160517.1			
N3.HOG0012967	OG0010729	n0			rna-XM_040182185.1			
N3.HOG0012968	OG0010730	n0			rna-XM_040182171.1			
N3.HOG0012969	OG0010731	n0			rna-XM_040180005.1			
N3.HOG0012970	OG0010732	n0			rna-XM_040180001.1			
N3.HOG0012971	OG0010733	n0			rna-XM_040179997.1			
N3.HOG0012972	OG0010734	n0			rna-XM_040179999.1			
N3.HOG0012973	OG0010735	n0			rna-XM_040182565.1			
N3.HOG0012974	OG0010736	n0			rna-XM_040182935.1			
N3.HOG0012975	OG0010737	n0			rna-XM_040183168.1			
N3.HOG0012976	OG0010738	n0			rna-XM_040183172.1			
N3.HOG0012977	OG0010739	n0			rna-XM_040183175.1			
N3.HOG0012978	OG0010740	n0			rna-XM_040179891.1			
N3.HOG0012979	OG0010741	n0			rna-XM_040182669.1			
N3.HOG0012980	OG0010742	n0			rna-XM_040181935.1			
N3.HOG0012981	OG0010743	n0			rna-XM_040183063.1			
N3.HOG0012982	OG0010744	n0			rna-XM_040183064.1			
N3.HOG0012983	OG0010745	n0			rna-XM_040183066.1			
N3.HOG0012984	OG0010746	n0			rna-XM_040182498.1			
N3.HOG0012985	OG0010747	n0			rna-XM_040182495.1			
N3.HOG0012986	OG0010748	n0			rna-XM_040182501.1			
N3.HOG0012987	OG0010749	n0			rna-XM_040182497.1			
N3.HOG0012988	OG0010750	n0			rna-XM_040181471.1			
N3.HOG0012989	OG0010751	n0			rna-XM_040182378.1			
N3.HOG0012990	OG0010752	n0			rna-XM_040181688.1			
N3.HOG0012991	OG0010753	n0			rna-XM_040182967.1			
N3.HOG0012992	OG0010754	n0			rna-XM_040180608.1			
N3.HOG0012993	OG0010756	n0			rna-XM_040183026.1			
N3.HOG0012994	OG0010757	n0			rna-XM_040179892.1			
N3.HOG0012995	OG0010758	n0			rna-XM_040181458.1			
N3.HOG0012996	OG0010760	n0			rna-XM_040180362.1			
N3.HOG0012997	OG0010761	n0			rna-XM_040181347.1			
N3.HOG0012998	OG0010762	n0			rna-XM_040181882.1			
N3.HOG0012999	OG0010763	n0			rna-XM_040180176.1			
N3.HOG0013000	OG0010764	n0			rna-NM_001267639.1			
N3.HOG0013001	OG0010765	n0			rna-XM_040182144.1			
N3.HOG0013002	OG0010766	n0			rna-XM_040180274.1			
N3.HOG0013003	OG0010767	n0			rna-XM_040180272.1			
N3.HOG0013004	OG0010768	n0			rna-XM_040180280.1			
N3.HOG0013005	OG0010769	n0			rna-XM_040180276.1			
N3.HOG0013006	OG0010770	n0			rna-XM_040180494.1			
N3.HOG0013007	OG0010771	n0			rna-XM_040183045.1			
N3.HOG0013008	OG0010772	n0			rna-XM_040183052.1			
N3.HOG0013009	OG0010773	n0			rna-XM_040183054.1			
N3.HOG0013010	OG0010774	n0			rna-XM_040183042.1			
N3.HOG0013011	OG0010775	n0			rna-XM_040181038.1			
N3.HOG0013012	OG0010776	n0			rna-XM_040181039.1			
N3.HOG0013013	OG0010777	n0			rna-XM_040181926.1			
N3.HOG0013014	OG0010778	n0			rna-XM_040181927.1			
N3.HOG0013015	OG0010779	n0			rna-XM_040182713.1			
N3.HOG0013016	OG0010780	n0			rna-XM_040182714.1			
N3.HOG0013017	OG0010781	n0			rna-XM_040180631.1			
N3.HOG0013018	OG0010782	n0			rna-XM_040180501.1			
N3.HOG0013019	OG0010783	n0			rna-XM_040182736.1			
N3.HOG0013020	OG0010784	n0			rna-XM_040180662.1			
N3.HOG0013021	OG0010785	n0			rna-XM_040180655.1			
N3.HOG0013022	OG0010786	n0			rna-XM_040180660.1			
N3.HOG0013023	OG0010787	n0			rna-XM_040180659.1			
N3.HOG0013024	OG0010788	n0			rna-XM_040181274.1			
N3.HOG0013025	OG0010789	n0			rna-XM_040180392.1			
N3.HOG0013026	OG0010790	n0			rna-XM_040181879.1			
N3.HOG0013027	OG0010791	n0			rna-XM_040180484.1			
N3.HOG0013028	OG0010792	n0			rna-XM_040180480.1			
N3.HOG0013029	OG0010793	n0			rna-XM_040181529.1			
N3.HOG0013030	OG0010794	n0			rna-XM_040183017.1			
N3.HOG0013031	OG0010795	n0			rna-XM_040181088.1			
N3.HOG0013032	OG0010796	n0			rna-XM_040181089.1			
N3.HOG0013033	OG0010797	n0			rna-XM_040181093.1			
N3.HOG0013034	OG0010798	n0			rna-XM_040182143.1			
N3.HOG0013035	OG0010799	n0			rna-XM_040181974.1			
N3.HOG0013036	OG0010800	n0			rna-XM_040181981.1			
N3.HOG0013037	OG0010801	n0			rna-XM_040181979.1			
N3.HOG0013038	OG0010802	n0			rna-XM_040182866.1			
N3.HOG0013039	OG0010803	n0			rna-XM_040182083.1			
N3.HOG0013040	OG0010804	n0			rna-XM_040182082.1			
N3.HOG0013041	OG0010805	n0			rna-XM_040180147.1			
N3.HOG0013042	OG0010806	n0			rna-XM_040180152.1			
N3.HOG0013043	OG0010807	n0			rna-XM_040180610.1			
N3.HOG0013044	OG0010808	n0			rna-XM_040180614.1			
N3.HOG0013045	OG0010809	n0			rna-XM_040181287.1			
N3.HOG0013046	OG0010810	n0			rna-XM_040181284.1			
N3.HOG0013047	OG0010811	n0			rna-XM_040181285.1			
N3.HOG0013048	OG0010812	n0			rna-XM_040181264.1			
N3.HOG0013049	OG0010813	n0			rna-XM_040182490.1			
N3.HOG0013050	OG0010814	n0			rna-XM_040182556.1			
N3.HOG0013051	OG0010815	n0			rna-XM_040181922.1			
N3.HOG0013052	OG0010816	n0			rna-XM_040181921.1			
N3.HOG0013053	OG0010817	n0			rna-XM_040183139.1			
N3.HOG0013054	OG0010818	n0			rna-XM_040182879.1			
N3.HOG0013055	OG0010819	n0			rna-XM_040182770.1			
N3.HOG0013056	OG0010820	n0			rna-XM_040180819.1			
N3.HOG0013057	OG0010821	n0			rna-XM_040180744.1			
N3.HOG0013058	OG0010822	n0			rna-XM_040180854.1			
N3.HOG0013059	OG0010823	n0			rna-XM_040180770.1			
N3.HOG0013060	OG0010824	n0			rna-XM_040180715.1			
N3.HOG0013061	OG0010825	n0			rna-XM_040180731.1			
N3.HOG0013062	OG0010826	n0			rna-XM_040180858.1			
N3.HOG0013063	OG0010827	n0			rna-XM_040180836.1			
N3.HOG0013064	OG0010828	n0			rna-XM_040180814.1			
N3.HOG0013065	OG0010829	n0			rna-XM_040180714.1			
N3.HOG0013066	OG0010830	n0			rna-XM_040180746.1			
N3.HOG0013067	OG0010831	n0			rna-XM_040180867.1			
N3.HOG0013068	OG0010832	n0			rna-XM_040180737.1			
N3.HOG0013069	OG0010833	n0			rna-XM_040180789.1			
N3.HOG0013070	OG0010834	n0			rna-XM_040180828.1			
N3.HOG0013071	OG0010835	n0			rna-XM_040180815.1			
N3.HOG0013072	OG0010836	n0			rna-XM_040180811.1			
N3.HOG0013073	OG0010837	n0			rna-XM_040180728.1			
N3.HOG0013074	OG0010838	n0			rna-XM_040180790.1			
N3.HOG0013075	OG0010839	n0			rna-XM_040180721.1			
N3.HOG0013076	OG0010840	n0			rna-XM_040180743.1			
N3.HOG0013077	OG0010841	n0			rna-XM_040180810.1			
N3.HOG0013078	OG0010842	n0			rna-XM_040180817.1			
N3.HOG0013079	OG0010843	n0			rna-XM_040180865.1			
N3.HOG0013080	OG0010844	n0			rna-XM_040180791.1			
N3.HOG0013081	OG0010845	n0			rna-XM_040180825.1			
N3.HOG0013082	OG0010846	n0			rna-XM_040180804.1			
N3.HOG0013083	OG0010847	n0			rna-XM_040180855.1			
N3.HOG0013084	OG0010848	n0			rna-XM_040180857.1			
N3.HOG0013085	OG0010849	n0			rna-XM_040180834.1			
N3.HOG0013086	OG0010850	n0			rna-XM_040180761.1			
N3.HOG0013087	OG0010851	n0			rna-XM_040180733.1			
N3.HOG0013088	OG0010852	n0			rna-XM_040180705.1			
N3.HOG0013089	OG0010853	n0			rna-XM_040180764.1			
N3.HOG0013090	OG0010854	n0			rna-XM_040180863.1			
N3.HOG0013091	OG0010855	n0			rna-XM_040180785.1			
N3.HOG0013092	OG0010856	n0			rna-XM_040180821.1			
N3.HOG0013093	OG0010857	n0			rna-XM_040180807.1			
N3.HOG0013094	OG0010858	n0			rna-XM_040180824.1			
N3.HOG0013095	OG0010859	n0			rna-XM_040180839.1			
N3.HOG0013096	OG0010860	n0			rna-XM_040180692.1			
N3.HOG0013097	OG0010861	n0			rna-XM_040180786.1			
N3.HOG0013098	OG0010862	n0			rna-XM_040180708.1			
N3.HOG0013099	OG0010863	n0			rna-XM_040182371.1			
N3.HOG0013100	OG0010864	n0			rna-XM_040182656.1			
N3.HOG0013101	OG0010865	n0			rna-XM_040181725.1			
N3.HOG0013102	OG0010866	n0			rna-XM_040185863.1			
N3.HOG0013103	OG0010867	n0			rna-XM_040179981.1			
N3.HOG0013104	OG0010868	n0			rna-XM_040179983.1			
N3.HOG0013105	OG0010869	n0			rna-XM_040179980.1			
N3.HOG0013106	OG0010870	n0			rna-XM_040182322.1			
N3.HOG0013107	OG0010871	n0			rna-XM_040182320.1			
N3.HOG0013108	OG0010872	n0			rna-XM_040179853.1			
N3.HOG0013109	OG0010873	n0			rna-XM_040183118.1			
N3.HOG0013110	OG0010874	n0			rna-XM_040183070.1			
N3.HOG0013111	OG0010875	n0			rna-XM_040180566.1			
N3.HOG0013112	OG0010876	n0			rna-XM_040182891.1			
N3.HOG0013113	OG0010877	n0			rna-XM_040182016.1			
N3.HOG0013114	OG0010878	n0			rna-XM_040182014.1			
N3.HOG0013115	OG0010879	n0			rna-XM_040182015.1			
N3.HOG0013116	OG0010881	n0			rna-XM_040182392.1			
N3.HOG0013117	OG0010882	n0			rna-XM_040179712.1			
N3.HOG0013118	OG0010884	n0			rna-XM_040182798.1			
N3.HOG0013119	OG0010885	n0			rna-XM_040182802.1			
N3.HOG0013120	OG0010886	n0			rna-XM_040182803.1			
N3.HOG0013121	OG0010887	n0			rna-XM_040182554.1			
N3.HOG0013122	OG0010888	n0			rna-XM_040181327.1			
N3.HOG0013123	OG0010889	n0			rna-XM_040182690.1			
N3.HOG0013124	OG0010890	n0			rna-XM_040183023.1			
N3.HOG0013125	OG0010891	n0			rna-XM_040182813.1			
N3.HOG0013126	OG0010892	n0			rna-XM_040182811.1			
N3.HOG0013127	OG0010893	n0			rna-XM_040182074.1			
N3.HOG0013128	OG0010894	n0			rna-XM_040182973.1			
N3.HOG0013129	OG0010895	n0			rna-XM_040182978.1			
N3.HOG0013130	OG0010896	n0			rna-XM_040182970.1			
N3.HOG0013131	OG0010897	n0			rna-XM_040182971.1			
N3.HOG0013132	OG0010898	n0			rna-XM_040182968.1			
N3.HOG0013133	OG0010899	n0			rna-XM_040180451.1			
