ChrGa	Start	End	GeneGa	GeneGw	ChrGw	Start	End	NCBI_gene	Ensemble_ID	Ensemble_Human_ID	HIindex	Strata Group
NC_053230.1	11599801	11608287	rna-XM_040162476.1	g10965.t1	chr19	14001380	14009235	120809001	ENSGACG00000010827	ENSG00000182054	0.549372556	S2	1n-2n
NC_053230.1	11491038	11532320	rna-XM_040162082.1	g10969.t1	chr19	14081307	14117143	120808856	ENSGACG00000016444	ENSG00000171877	0.656565794	S2	1n
NC_053230.1	11469471	11481450	rna-XM_040162615.1	g10971.t1	chr19	14128096	14138609	120809059	ENSGACG00000010898	ENSG00000136383	0.009711296	S2	1n
NC_053230.1	12377104	12382820	rna-XM_040162550.1	g10979.t1	chr19	14196786	14201816	120809034	ENSGACG00000037794	ENSG00000140368	0.112552381	S2	1n
NC_053230.1	12373309	12377100	rna-XM_040162553.1	g10980.t2	chr19	14202865	14205900	120809035	ENSGACG00000010496	ENSG00000117906	0.465144351	S2	1n
NC_053230.1	12322713	12373358	rna-XM_040162545.1	g10981.t1	chr19	14205880	14256059	120809032	ENSGACG00000010509	ENSG00000140386	0.365657343	S2	1n
NC_053230.1	12309874	12315533	rna-XM_040162531.1	g10983.t1	chr19	14263954	14269400	120809029	ENSGACG00000010509	ENSG00000140386	0.365657343	S2	1n
NC_053230.1	11996853	12004540	rna-XM_040163163.1	g10991.t1	chr19	14586962	14594126	120809394	ENSGACG00000010682	ENSG00000128915	0.426274466	S2	1n
NC_053230.1	11926067	11934062	rna-XM_040163184.1	g10994.t1	chr19	14658244	14665451	120809406	ENSGACG00000010705	ENSG00000140299	0.513767778	S2	1n
NC_053230.1	11872729	11901200	rna-XM_040161619.1	g10997.t2	chr19	14696482	14712633	120808614	ENSGACG00000010734	ENSG00000169918	0.076054445	S2	1n
NC_053230.1	12402598	12421750	rna-XM_040162174.1	g10999.t1	chr19	14750102	14766195	120808895	ENSGACG00000010422	ENSG00000134160	0.068591647	S2	1n
NC_053230.1	12426656	12429917	rna-XM_040162179.1	g11002.t2	chr19	14771646	14775054	120808897	ENSGACG00000024763	ENSG00000140403	0.073657596	S2	1n
NC_053230.1	12432203	12437557	rna-XM_040162180.1	g11003.t1	chr19	14780143	14783987	120808898	ENSGACG00000024763	ENSG00000140403	0.073657596	S2	1n
NC_053230.1	12455348	12467361	rna-XM_040162499.1	g11007.t2	chr19	14802953	14813329	120809016	ENSGACG00000010224	ENSG00000167202	0.031600795	S2	1n
NC_053230.1	12467479	12480762	rna-XM_040162500.1	g11008.t1	chr19	14816107	14828234	120809017	ENSGACG00000010201	ENSG00000035664	0.301329146	S2	1n
NC_053230.1	12528113	12534563	rna-XM_040162583.1	g11012.t2	chr19	14877493	14881512	120809045	ENSGACG00000033118	ENSG00000120798	0.389203095	S1	1n-2n
NC_053230.1	12707642	12713325	rna-XM_040163546.1	g11021.t1	chr19	15063157	15064473	120809610	ENSGACG00000026136	ENSG00000172209	0.561990199	S1	1n
NC_053230.1	12820773	12836685	rna-XM_040162316.1	g11024.t1	chr19	15169435	15184198	120808944	ENSGACG00000010024	ENSG00000139154	0.45522852	S1	1n
NC_053230.1	12906862	12918905	rna-XM_040163614.1	g11026.t1	chr19	15256493	15267563	120809647	ENSGACG00000010007	ENSG00000139151	0.037940053	S1	1n
NC_053230.1	12936864	13016504	rna-XM_040162761.1	g11030.t2	chr19	15286834	15365341	120809133	ENSGACG00000009959	ENSG00000189056	0.98955323	S1	1n
NC_053230.1	13075111	13096436	rna-XM_040162696.1	g11033.t1	chr19	15444459	15451603	120809100	ENSGACG00000009918	ENSG00000175274	0.138663263	S1	1n
NC_053230.1	13141620	13169913	rna-XM_040163267.1	g11035.t1	chr19	15514687	15525799	120809451	ENSGACG00000009892	ENSG00000157570	0.146625261	S1	1n
NC_053230.1	13211991	13214884	rna-XM_040163397.1	g11037.t1	chr19	15570073	15571666	120809537	ENSGACG00000026058	ENSG00000135363	0.723651243	S1	1n
NC_053230.1	13230674	13238122	rna-XM_040163943.1	g11039.t1	chr19	15587172	15593667	120809836	ENSGACG00000009849	ENSG00000135372	0.408508185	S1	1n
NC_053230.1	13237747	13240748	rna-XM_040163949.1	g11040.t2	chr19	15593976	15597073	120809838	ENSGACG00000009803	ENSG00000168803	0.343367733	S1	1n
NC_053230.1	13282795	13291919	rna-XM_040161866.1	g11046.t1	chr19	15645814	15652674	120808756	ENSGACG00000009776	ENSG00000166478	0.468151767	S1	1n-2n
NC_053230.1	13292601	13298454	rna-XM_040161871.1	g11047.t1	chr19	15654675	15658901	120808757	ENSGACG00000009764	ENSG00000166483	0.616912727	S1	2n
NC_053230.1	13341470	13345909	rna-XM_040163086.1	g11051.t1	chr19	15704669	15706655	120809354	ENSGACG00000009717	ENSG00000110315	0.374815531	S1	1n
NC_053230.1	13392824	13397603	rna-XM_040163273.1	g11055.t1	chr19	15764548	15769056	120809456	ENSGACG00000009648	ENSG00000158516	0.090061454	S1	1n
NC_053230.1	13486541	13509444	rna-XM_040162690.1	g11059.t1	chr19	15858821	15880531	120809096	ENSGACG00000009572	ENSG00000188906	0.540464991	S1	1n
NC_053230.1	13563870	13569549	rna-XM_040163872.1	g11062.t1	chr19	15937957	15941622	120809795	ENSGACG00000009557	ENSG00000180318	0.65864767	S1	1n
NC_053230.1	13595269	13603473	rna-XM_040163727.1	g11063.t1	chr19	15968170	15975653	120809716	ENSGACG00000026640	ENSG00000198774	0.068782685	S1	1n
NC_053230.1	13606262	13610632	rna-XM_040164058.1	g11064.t1	chr19	15977857	15981460	120809890	ENSGACG00000009549	ENSG00000133636	0.972566924	S1	1n
NC_053230.1	13785231	13810824	rna-XM_040162198.1	g11070.t1	chr19	16155346	16180919	120808904	ENSGACG00000009388	ENSG00000198707	0.560411435	S1	1n
NC_053230.1	13810854	13827933	rna-XM_040162212.1	g11071.t1	chr19	16182556	16198701	120808905	ENSGACG00000009378	ENSG00000139324	0.327883065	S1	1n
NC_053230.1	14001594	14006914	rna-XM_040162414.1	g11076.t1	chr19	16362382	16366394	120808984	ENSGACG00000009309	ENSG00000106477	0.307151974	S1	1n
NC_053230.1	14007047	14012030	rna-XM_040162412.1	g11077.t1	chr19	16367570	16370693	120808983	ENSGACG00000009214	ENSG00000091704	0.074738378	S1	1n
NC_053230.1	14013378	14019585	rna-XM_040162408.1	g11078.t1	chr19	16374224	16379655	120808981	ENSGACG00000009210	ENSG00000135269	0.907015095	S1	1n
NC_053230.1	14043453	14047284	rna-XM_040163570.1	g11079.t1	chr19	16409489	16411701	120809625	ENSGACG00000009202	ENSG00000105971	0.194377453	S1	1n
NC_053230.1	14049921	14056107	rna-XM_040163405.1	g11080.t1	chr19	16417312	16422898	120809546	ENSGACG00000035859	ENSG00000105974	0.953094048	S1	1n
NC_053230.1	14063853	14108450	rna-XM_040163394.1	g11081.t1	chr19	16434095	16473480	120809534	ENSGACG00000009190	ENSG00000105976	0.987477755	S1	1n
NC_053230.1	14114970	14127820	rna-XM_040162330.1	g11082.t1	chr19	16482797	16493127	120808953	ENSGACG00000009107	ENSG00000198898	0.765709241	S1	1n
NC_053230.1	14154970	14161533	rna-XM_040162329.1	g11084.t1	chr19	16520829	16526074	120808952	ENSGACG00000009061	ENSG00000105989	0.791278567	S1	1n
NC_053230.1	14200905	14224872	rna-XM_040164060.1	g11087.t1	chr19	16560039	16581762	120809893	ENSGACG00000009039	ENSG00000001626	0.947527653	S1	1n
NC_053230.1	14280802	14286445	rna-XM_040164064.1	g11093.t2	chr19	16667615	16677784	120809895	ENSGACG00000008981	ENSG00000075218	0.000567801	S1	1n
NC_053230.1	14288114	14305382	rna-XM_040164061.1	g11094.t1	chr19	16679797	16697055	120809894	ENSGACG00000008957	ENSG00000070961	0.788695463	S1	1n
NC_053230.1	14305696	14308446	rna-XM_040163421.1	g11095.t1	chr19	16699920	16706227	120809553	ENSGACG00000029162	ENSG00000177951	0.043373074	S1	1n
NC_053230.1	14308594	14315314	rna-XM_040163420.1	g11096.t1	chr19	16707787	16713287	120809552	ENSGACG00000008942	ENSG00000177030	0.01654609	S1	1n
NC_053230.1	14316777	14323982	rna-XM_040162924.1	g11097.t1	chr19	16716097	16722228	120809248	ENSGACG00000008935	ENSG00000069696	0.015467826	S1	1n
NC_053230.1	14453817	14457599	rna-XM_040163891.1	g11109.t1	chr19	16846772	16849541	120809806	ENSGACG00000008843	ENSG00000068438	0.092288044	S1	1n
NC_053230.1	14607171	14615056	rna-XM_040163751.1	g11117.t1	chr19	17011350	17014283	120809729	ENSGACG00000008727	ENSG00000106302	0.04056387	S1	1n
NC_053230.1	14631962	14642638	rna-XM_040163196.1	g11119.t3	chr19	17035168	17045015	120809408	ENSGACG00000027449	ENSG00000106299	0.592802153	S1	1n
NC_053230.1	14661470	14667243	rna-XM_040162960.1	g11123.t1	chr19	17065337	17070746	120809273	ENSGACG00000008678	ENSG00000164675	0.015247682	S1	1n
NC_053230.1	14669681	14739169	rna-XM_040162963.1	g11124.t1	chr19	17072955	17141366	120809275	ENSGACG00000008655	ENSG00000081803	0.856231857	S1	1n
NC_053230.1	14742358	14749357	rna-XM_040163811.1	g11125.t1	chr19	17144848	17148924	120809771	ENSGACG00000030904	ENSG00000128610	0.452831628	S1	1n
NC_053230.1	14749968	14766766	rna-XM_040162424.1	g11126.t1	chr19	17153859	17168139	120808988	ENSGACG00000008638	ENSG00000008311	0.132070987	S1	1n
NC_053230.1	14860598	14877003	rna-XM_040162274.1	g11131.t1	chr19	17276343	17287997	120808924	ENSGACG00000008577	ENSG00000105186	0.115031878	S1	1n
NC_053230.1	14888543	14895835	rna-XM_040163049.1	g11136.t1	chr19	17305452	17309915	120809331	ENSGACG00000008536	ENSG00000168404	0.001533689	S1	1n
NC_053230.1	14897759	14905084	rna-XM_040162570.1	g11137.t1	chr19	17311990	17317393	120809040	ENSGACG00000008531	ENSG00000168411	0.017716199	S1	1n
NC_053230.1	14905755	14926629	rna-XM_040162567.1	g11138.t1	chr19	17319860	17337463	120809039	ENSGACG00000029300	ENSG00000090863	0.36643925	S1	1n
NC_053230.1	15053020	15072377	rna-XM_040162678.1	g11150.t2	chr19	17465319	17486296	120809089	ENSGACG00000008376	ENSG00000130592	0.003433512	S1	1n
NC_053230.1	15126656	15133431	rna-XM_040161589.1	g11158.t1	chr19	17538988	17547922	120808594	ENSGACG00000008302	ENSG00000149043	0.001620836	S1	1n
NC_053230.1	15135564	15142433	rna-XM_040161588.1	g11159.t1	chr19	17551672	17557379	120808593	ENSGACG00000008240	ENSG00000091140	0.821871316	S1	1n
NC_053230.1	15156405	15164311	rna-XM_040162385.1	g11161.t1	chr19	17581585	17589741	120808972	ENSGACG00000008159	ENSG00000167264	0.231209011	S1	1n
NC_053230.1	15171861	15174442	rna-XM_040162395.1	g11163.t2	chr19	17599210	17600484	120808974	ENSGACG00000008150	ENSG00000126249	0.116986639	S1	1n
NC_053230.1	15591772	15607682	rna-XM_040162587.1	g11170.t1	chr19	17734159	17753904	120809047	ENSGACG00000007651	ENSG00000133858	0.260866515	S1	1n
NC_053230.1	15578866	15590196	rna-XM_040163564.1	g11171.t1	chr19	17755200	17765808	120809621	ENSGACG00000007682	ENSG00000121749	0.545291636	S1	1n
NC_053230.1	15568718	15578761	rna-XM_040163566.1	g11172.t2	chr19	17768135	17775803	120809623	ENSGACG00000007717	ENSG00000139287	0.532472095	S1	1n
NC_053230.1	15530763	15534689	rna-XM_040162751.1	g11177.t1	chr19	17814280	17815966	120809131	ENSGACG00000029841	ENSG00000167208	0.008454496	S1	1n
NC_053230.1	15520204	15530398	rna-XM_040162748.1	g11178.t1	chr19	17817744	17828625	120809130	ENSGACG00000007787	ENSG00000103479	0.72476371	S1	1n
NC_053230.1	15478639	15492727	rna-XM_040163308.1	g11180.t1	chr19	17859264	17872215	120809482	ENSGACG00000025566	ENSG00000103494	0.676796691	S1	1n
NC_053230.1	15469712	15478231	rna-XM_040162061.1	g11181.t3	chr19	17875390	17883748	120808844	ENSGACG00000007833	ENSG00000255346	0.028736942	S1	1n
NC_053230.1	15450742	15469016	rna-XM_040162059.1	g11182.t2	chr19	17893756	17910627	120808843	ENSGACG00000024689	ENSG00000110497	0.69937554	S1	1n-2n
NC_053230.1	15358205	15365914	rna-XM_040163722.1	g11190.t1	chr19	17998197	18000325	120809709	ENSGACG00000035011	ENSG00000110492	0.315014935	S1	1n
NC_053230.1	15347546	15352271	rna-XM_040162882.1	g11191.t1	chr19	18001930	18004990	120809225	ENSGACG00000007919	ENSG00000075089	0.742440874	S1	1n
NC_053230.1	15335549	15340844	rna-XM_040162883.1	g11193.t4	chr19	18035595	18038473	120809227	ENSGACG00000007952	ENSG00000146083	0.109663169	S1	1n
NC_053230.1	15313710	15315718	rna-XM_040162707.1	g11197.t1	chr19	18062249	18063990	120809106	ENSGACG00000023636	ENSG00000110442	0.173780217	S1	1n
NC_053230.1	15290989	15301742	rna-XM_040162258.1	g11200.t2	chr19	18077528	18083041	120808916	ENSGACG00000008007	ENSG00000135362	0.156881935	S1	1n
NC_053230.1	15188232	15206101	rna-XM_040162679.1	g11207.t1	chr19	18171244	18190604	120809090	ENSGACG00000008057	ENSG00000104133	0.221584659	S1	1n
NC_053230.1	15183462	15187438	rna-XM_040162682.1	g11208.t1	chr19	18191253	18194645	120809092	ENSGACG00000008086	ENSG00000198839	0.262816122	S1	1n
NC_053230.1	15176980	15182908	rna-XM_040162398.1	g11209.t1	chr19	18195951	18197905	120808975	ENSGACG00000008130	ENSG00000184903	0.868381084	S1	1n
NC_053230.1	15734429	15775243	rna-XM_040163354.1	g11210.t1	chr19	18220952	18277591	120809506	ENSGACG00000007480	ENSG00000173546	0.030731108	S1	1n
NC_053230.1	15808689	15820484	rna-XM_040163248.1	g11213.t1	chr19	18315541	18325253	120809438	ENSGACG00000007434	ENSG00000169410	0.114501996	S1	1n
NC_053230.1	15824194	15838513	rna-XM_040162959.1	g11214.t1	chr19	18333949	18352634	120809272	ENSGACG00000007425	ENSG00000169375	0.742331076	S1	1n
NC_053230.1	15847727	15858910	rna-XM_040162711.1	g11215.t1	chr19	18361710	18371248	120809110	ENSGACG00000007393	ENSG00000166426	0.428631582	S1	1n
NC_053230.1	15872581	15882275	rna-XM_040163552.1	g11218.t1	chr19	18386640	18396061	120809613	ENSGACG00000007341	ENSG00000136381	0.445763934	S1	1n
NC_053230.1	15882890	15891931	rna-XM_040163554.1	g11219.t1	chr19	18398614	18405917	120809614	ENSGACG00000007291	ENSG00000028528	0.411488806	S1	1n
NC_053230.1	15898066	15919604	rna-XM_040163551.1	g11221.t2	chr19	18414565	18434885	120809612	ENSGACG00000007256	ENSG00000103723	0.120743252	S1	1n
NC_053230.1	15938336	15943224	rna-XM_040163054.1	g11223.t2	chr19	18453842	18456304	120809336	ENSGACG00000007242	ENSG00000159322	0.134394275	S1	1n
NC_053230.1	15943813	15946762	rna-XM_040163056.1	g11224.t1	chr19	18458576	18460996	120809337	ENSGACG00000007238	ENSG00000166794	0.438415381	S1	1n
NC_053230.1	16061251	16065678	rna-XM_040163462.1	g11231.t1	chr19	18583204	18587049	120809566	ENSGACG00000007166	ENSG00000178802	0.104038898	S1	1n
NC_053230.1	16212858	16236610	rna-XM_040162347.1	g11241.t1	chr19	18738651	18743846	120808962	ENSGACG00000007033	ENSG00000167004	0.596533201	S1	2n
NC_053230.1	16231530	16243133	rna-XM_040162344.1	g11243.t2	chr19	18757727	18769702	120808961	ENSGACG00000006985	ENSG00000140534	0.016885575	S1	1n
NC_053230.1	16256213	16264574	rna-XM_040163102.1	g11245.t1	chr19	18786218	18791512	120809369	ENSGACG00000006950	ENSG00000166199	0.085956572	S1	1n
NC_053230.1	16265316	16279687	rna-XM_040163100.1	g11246.t1	chr19	18793873	18806691	120809367	ENSGACG00000022952	ENSG00000149084	0.180331855	S1	1n-2n
NC_053230.1	16312174	16317888	rna-XM_040162280.1	g11249.t1	chr19	18842521	18848264	120808929	ENSGACG00000024574	ENSG00000166181	0.674384816	S1	1n-2n
NC_053230.1	16323876	16325197	rna-XM_040162287.1	g11251.t1	chr19	18854391	18855499	120808932	ENSGACG00000024665	ENSG00000185055	0.011491204	S1	1n
NC_053230.1	16352322	16381814	rna-XM_040163379.1	g11258.t1	chr19	18886538	18910527	120809527	ENSGACG00000006738	ENSG00000011405	0.77721938	S1	1n
NC_053230.1	16472611	16475195	rna-XM_040162993.1	g11262.t1	chr19	19004324	19006488	120809293	ENSGACG00000006659	ENSG00000110696	0.733860325	S1	1n
NC_053230.1	16590868	16623723	rna-XM_040163683.1	g11265.t1	chr19	19122309	19134343	120809686	ENSGACG00000006624	ENSG00000188487	0.417828126	S1	1n
NC_053230.1	16644254	16647687	rna-XM_040163403.1	g11267.t1	chr19	19174067	19177175	120809540	ENSGACG00000036882	ENSG00000129084	0.576602072	S1	2n
NC_053230.1	16647779	16651029	rna-XM_040163401.1	g11268.t1	chr19	19178207	19180587	120809539	ENSGACG00000006576	ENSG00000166405	0.155005296	S1	1n
NC_053230.1	16678578	16681122	rna-XM_040162989.1	g11273.t1	chr19	19209842	19212160	120809288	ENSGACG00000035223	ENSG00000166441	0.401705602	S1	2n
NC_053230.1	16738503	16746095	rna-XM_040161580.1	g11281.t1	chr19	19272449	19278611	120808587	ENSGACG00000027605	ENSG00000140367	0.253016593	S1	2n
NC_053230.1	16749315	16753275	rna-XM_040161584.1	g11282.t1	chr19	19284913	19287925	120808590	ENSGACG00000035762	ENSG00000198794	0.255128834	S1	1n
NC_053230.1	16754386	16758840	rna-XM_040163507.1	g11283.t1	chr19	19291130	19293415	120809591	ENSGACG00000006315	ENSG00000138617	0.155339922	S1	1n
NC_053230.1	16763057	16769658	rna-XM_040162169.1	g11285.t1	chr19	19299851	19303832	120808892	ENSGACG00000006281	ENSG00000137770	0.828454765	S1	1n
NC_053230.1	16777686	16781323	rna-XM_040162171.1	g11287.t1	chr19	19313671	19316743	120808893	ENSGACG00000006232	ENSG00000156958	0.291513443	S1	1n
NC_053230.1	16933964	16947260	rna-XM_040162689.1	g11300.t1	chr19	19476194	19486090	120809095	ENSGACG00000032705	ENSG00000181827	0.283251888	S1	1n-2n
NC_053230.1	16983794	16993749	rna-XM_040161703.1	g11305.t1	chr19	19526626	19535970	120808667	ENSGACG00000006001	ENSG00000128833	0.106111348	S1	1n
NC_053230.1	16998845	17008080	rna-XM_040161711.1	g11307.t1	chr19	19541633	19549477	120808671	ENSGACG00000005988	ENSG00000081014	0.148213005	S1	1n
NC_053230.1	17020263	17029497	rna-XM_040161758.1	g11310.t1	chr19	19564166	19570830	120808688	ENSGACG00000035889	ENSG00000166855	0.667040598	S1	1n-2n
NC_053230.1	17053040	17077101	rna-XM_040161738.1	g11316.t2	chr19	19597930	19619552	120808677	ENSGACG00000005915	ENSG00000134343	0.315688772	S1	1n
NC_053230.1	17102913	17105608	rna-XM_040161791.1	g11319.t1	chr19	19646667	19647677	120808707	ENSGACG00000027622	ENSG00000183161	0.011173944	S1	1n
NC_053230.1	17150431	17155329	rna-XM_040161768.1	g11324.t1	chr19	19693391	19698251	120808693	ENSGACG00000005853	ENSG00000185187	0.0103143	S1	1n
NC_053230.1	17180960	17189656	rna-XM_040161762.1	g11327.t2	chr19	19723995	19730422	120808690	ENSGACG00000005806	ENSG00000129159	0.741230536	S1	1n
NC_053230.1	17190905	17199695	rna-XM_040161785.1	g11328.t1	chr19	19735192	19742043	120808703	ENSGACG00000005794	ENSG00000129158	0.2356907	S1	1n
NC_053230.1	17210938	17215651	rna-XM_040161783.1	g11330.t1	chr19	19755165	19758884	120808699	ENSGACG00000005737	ENSG00000166788	0.43722296	S1	1n
NC_053230.1	17294321	17300572	rna-XM_040161767.1	g11333.t1	chr19	19804561	19808587	120808692	ENSGACG00000005659	ENSG00000110768	0.696470322	S1	1n
NC_053230.1	17301737	17311190	rna-XM_040161712.1	g11334.t1	chr19	19809356	19819531	120808672	ENSGACG00000005632	ENSG00000110756	0.115331572	S1	1n
NC_053230.1	17316427	17326492	rna-XM_040161777.1	g11336.t1	chr19	19829332	19835786	120808698	ENSGACG00000005613	ENSG00000167994	0.029512841	S1	1n
NC_053230.1	17326596	17331224	rna-XM_040161755.1	g11337.t1	chr19	19837052	19840553	120808686	ENSGACG00000005607	ENSG00000167995	0.0975286	S1	1n
NC_053230.1	17332790	17340413	rna-XM_040161751.1	g11338.t1	chr19	19842126	19849078	120808683	ENSGACG00000005590	ENSG00000149503	0.05021988	S1	1n
NC_053230.1	17363577	17370350	rna-XM_040161770.1	g11341.t1	chr19	19874528	19879725	120808694	ENSGACG00000005521	ENSG00000177666	0.027965	S1	1n
NC_053230.1	17495046	17509794	rna-XM_040163171.1	g11350.t4	chr19	20008600	20025114	120809397	ENSGACG00000005416	ENSG00000124920	0.170351399	S1	1n
NC_053230.1	17514887	17522344	rna-XM_040162020.1	g11354.t1	chr19	20034009	20043713	120808819	ENSGACG00000005399	ENSG00000177685	0.008716499	S1	1n
NC_053230.1	17528454	17532404	rna-XM_040162025.1	g11356.t1	chr19	20046427	20049987	120808822	ENSGACG00000005331	ENSG00000177830	0.028592216	S1	1n
NC_053230.1	17532431	17538742	rna-XM_040162015.1	g11357.t1	chr19	20050710	20057323	120808818	ENSGACG00000005293	ENSG00000132740	0.010106738	S1	1n
NC_053230.1	17540646	17547627	rna-XM_040162024.1	g11358.t1	chr19	20065565	20069606	120808821	ENSGACG00000032399	ENSG00000165917	0.501191515	S1	1n
NC_053230.1	17547845	17550892	rna-XM_040162023.1	g11359.t1	chr19	20071587	20073473	120808820	ENSGACG00000005255	ENSG00000123444	0.300960448	S1	1n
NC_053230.1	17552266	17556479	rna-XM_040163161.1	g11361.t2	chr19	20075880	20079018	120809393	ENSGACG00000005252	ENSG00000134574	0.316525468	S1	1n
NC_053230.1	17722679	17724155	rna-XM_040162870.1	g11368.t1	chr19	20254230	20254804	120809219	ENSGACG00000005167	ENSG00000189227	0.177422944	S1	1n
NC_053230.1	17724737	17744780	rna-XM_040162864.1	g11369.t1	chr19	20256385	20276047	120809215	ENSGACG00000005158	ENSG00000103599	0.136639164	S1	1n
NC_053230.1	17745004	17747654	rna-XM_040162869.1	g11370.t1	chr19	20276746	20278820	120809218	ENSGACG00000005119	ENSG00000103591	0.101167866	S1	1n
NC_053230.1	17828344	17830888	rna-XM_040162097.1	g11373.t1	chr19	20371169	20372921	120808863	ENSGACG00000005078	ENSG00000174446	0.065483524	S1	1n
NC_053230.1	17835828	17840328	rna-XM_040162091.1	g11375.t1	chr19	20382717	20386763	120808859	ENSGACG00000005043	ENSG00000174442	0.207665412	S1	1n
NC_053230.1	17848484	17855027	rna-XM_040162094.1	g11378.t1	chr19	20393407	20399084	120808861	ENSGACG00000004903	ENSG00000169032	0.804119419	S1	1n
NC_053230.1	17965495	17969636	rna-XM_040162800.1	g11384.t1	chr19	20508401	20512406	120809166	ENSGACG00000004795	ENSG00000138621	0.110150086	S1	1n
NC_053230.1	17986393	17998996	rna-XM_040162145.1	g11386.t1	chr19	20529284	20539566	120808884	ENSGACG00000004772	ENSG00000166233	0.532256681	S1	1n-2n
NC_053230.1	18001593	18007027	rna-XM_040162141.1	g11387.t1	chr19	20540338	20547686	120808882	ENSGACG00000004744	ENSG00000213614	0.174212573	S1	1n
NC_053230.1	18015622	18018430	rna-XM_040162146.1	g11389.t1	chr19	20557341	20559621	120808885	ENSGACG00000004724	ENSG00000067221	0.046324678	S1	1n
NC_053230.1	18018702	18021508	rna-XM_040162143.1	g11390.t1	chr19	20560420	20562840	120808883	ENSGACG00000004713	ENSG00000140459	0.126875127	S1	1n
NC_053230.1	18092967	18095820	rna-XM_040162976.1	g11394.t1	chr19	20627873	20630262	120809280	ENSGACG00000004675	ENSG00000140365	0.077193772	S1	1n
NC_053230.1	18095926	18098746	rna-XM_040162971.1	g11395.t1	chr19	20631352	20633553	120809279	ENSGACG00000004670	ENSG00000140398	0.069887279	S1	1n
NC_053230.1	18098747	18105283	rna-XM_040162970.1	g11396.t1	chr19	20633842	20640148	120809278	ENSGACG00000004613	ENSG00000140400	0.169529917	S1	1n
NC_053230.1	18109612	18117211	rna-XM_040163790.1	g11397.t2	chr19	20644868	20651642	120809754	ENSGACG00000004596	ENSG00000074410	0.074205068	S1	1n
NC_053230.1	18122238	18130846	rna-XM_040163703.1	g11399.t1	chr19	20657430	20664486	120809698	ENSGACG00000004578	ENSG00000140455	0.480371427	S1	1n
NC_053230.1	18152578	18157612	rna-XM_040163698.1	g11402.t1	chr19	20687565	20692199	120809696	ENSGACG00000004528	ENSG00000084110	0.524454657	S1	1n
NC_053230.1	18206962	18216586	rna-XM_040163822.1	g11407.t1	chr19	20741611	20750236	120809782	ENSGACG00000004439	ENSG00000181192	0.100987325	S1	1n
NC_053230.1	18302021	18306047	rna-XM_040162773.1	g11414.t1	chr19	20843872	20846823	120809141	ENSGACG00000004350	ENSG00000205060	0.393529144	S1	1n
NC_053230.1	18311662	18315079	rna-XM_040163509.1	g11417.t1	chr19	20854035	20857393	120809593	ENSGACG00000030410	ENSG00000111716	0.371263075	S1	1n
NC_053230.1	18366561	18374306	rna-XM_040163404.1	g11422.t1	chr19	20909609	20911084	120809544	ENSGACG00000027505	ENSG00000111262	0.264255212	S1	2n
NC_053230.1	18381095	18390308	rna-XM_040163342.1	g11423.t1	chr19	20926736	20932092	120809499	ENSGACG00000004276	ENSG00000080802	0.786535825	S1	2n
NC_053230.1	18800255	18861556	rna-XM_040163059.1	g11445.t1	chr19	21404019	21467254	120809340	ENSGACG00000004063	ENSG00000173157	0.033294654	S1	1n
NC_053230.1	18888576	18893451	rna-XM_040162888.1	g11446.t2	chr19	21494887	21498701	120809229	ENSGACG00000004050	ENSG00000198001	0.132991995	S1	1n
NC_053230.1	18893790	18900599	rna-XM_040162889.1	g11447.t1	chr19	21499788	21505635	120809230	ENSGACG00000004028	ENSG00000151239	0.428653831	S1	1n
NC_053230.1	18901953	18932173	rna-XM_040163371.1	g11448.t1	chr19	21509080	21538685	120809524	ENSGACG00000004020	ENSG00000139173	0.575491266	S1	1n
NC_053230.1	18939351	18997181	rna-XM_040162926.1	g11449.t1	chr19	21549574	21616291	120809250	ENSGACG00000004004	ENSG00000184613	0.411007993	S1	1n
NC_053230.1	19000364	19006768	rna-XM_040164072.1	g11450.t1	chr19	21622933	21626353	120809901	ENSGACG00000023393	ENSG00000185610	0.06357824	S1	1n
NC_053230.1	19028457	19045470	rna-XM_040162969.1	g11453.t1	chr19	21648873	21662885	120809276	ENSGACG00000026455	ENSG00000074590	0.2583804	S1	1n
NC_053230.1	19094565	19109476	rna-XM_040162328.1	g11455.t1	chr19	21714956	21727186	120808951	ENSGACG00000003947	ENSG00000136044	0.118101014	S1	1n
NC_053230.1	19109651	19130276	rna-XM_040162326.1	g11456.t2	chr19	21729107	21748238	120808950	ENSGACG00000003928	ENSG00000128159	0.014651762	S1	1n
NC_053230.1	19303272	19310984	rna-XM_040162038.1	g11459.t1	chr19	21929688	21935466	120808829	ENSGACG00000003899	ENSG00000138964	0.005353452	S1	1n
NC_053230.1	19311092	19322680	rna-XM_040162033.1	g11460.t3	chr19	21938177	21949030	120808828	ENSGACG00000003874	ENSG00000188677	0.046027843	S1	1n
NC_053230.1	19323003	19331088	rna-XM_040162032.1	g11461.t2	chr19	21949936	21959251	120808827	ENSGACG00000003854	ENSG00000100429	0.009467285	S1	1n
NC_053230.1	19331869	19334285	rna-XM_040161612.1	g11462.t1	chr19	21960018	21961421	120808608	ENSGACG00000026153	ENSG00000134817	0.396612969	S1	1n
NC_053230.1	19338553	19346365	rna-XM_040161605.1	g11464.t1	chr19	21966745	21972321	120808604	ENSGACG00000003840	ENSG00000091127	0.302090719	S1	1n
